
happy,22/04/23 17:29:58
neutral,22/04/23 17:29:58
,22/04/23 17:29:59
neutral,22/04/23 17:29:59
neutral,22/04/23 17:29:59
neutral,22/04/23 17:29:59
neutral,22/04/23 17:29:59
neutral,22/04/23 17:29:59
,22/04/23 17:29:59
,22/04/23 17:29:59
,22/04/23 17:29:59
,22/04/23 17:29:59
,22/04/23 17:29:59
,22/04/23 17:29:59
,22/04/23 17:29:59
,22/04/23 17:29:59
,22/04/23 17:29:59
,22/04/23 17:30:00
,22/04/23 17:30:00
,22/04/23 17:30:00
,22/04/23 17:30:00
,22/04/23 17:30:00
,22/04/23 17:30:00
,22/04/23 17:30:00
,22/04/23 17:30:00
,22/04/23 17:30:00
,22/04/23 17:30:00
,22/04/23 17:30:00
,22/04/23 17:30:00
,22/04/23 17:30:00
,22/04/23 17:30:00
,22/04/23 17:30:00
,22/04/23 17:30:00
,22/04/23 17:30:00
,22/04/23 17:30:00
happy,22/04/23 17:30:00
neutral,22/04/23 17:30:01
sad,22/04/23 17:30:01
sad,22/04/23 17:30:01
happy,22/04/23 17:30:01
happy,22/04/23 17:30:01
sad,22/04/23 17:30:01
,22/04/23 17:30:01
neutral,22/04/23 17:30:01
,22/04/23 17:30:01
,22/04/23 17:30:01
happy,22/04/23 17:30:01
,22/04/23 17:30:01
,22/04/23 17:30:01
,22/04/23 17:30:01
neutral,22/04/23 17:30:02
neutral,22/04/23 17:30:02
neutral,22/04/23 17:30:02
happy,22/04/23 17:30:02
neutral,22/04/23 17:30:02
neutral,22/04/23 17:30:02
neutral,22/04/23 17:30:02
happy,22/04/23 17:30:02
,22/04/23 17:30:02
,22/04/23 17:30:02
sad,22/04/23 17:30:02
happy,22/04/23 17:30:02
neutral,22/04/23 17:30:03
,22/04/23 17:30:03
,22/04/23 17:30:03
neutral,22/04/23 17:30:03
neutral,22/04/23 17:30:03
neutral,22/04/23 17:30:03
neutral,22/04/23 17:30:03
,22/04/23 17:30:03
,22/04/23 17:30:03
,22/04/23 17:30:03
,22/04/23 17:30:03
,22/04/23 17:30:03
,22/04/23 17:30:03
,22/04/23 17:30:03
,22/04/23 17:30:03
,22/04/23 17:30:03
,22/04/23 17:30:04
,22/04/23 17:30:04
,22/04/23 17:30:04
,22/04/23 17:30:04
,22/04/23 17:30:04
,22/04/23 17:30:04
neutral,22/04/23 17:30:04
neutral,22/04/23 17:30:04
neutral,22/04/23 17:30:04
neutral,22/04/23 17:30:04
happy,22/04/23 17:30:04
happy,22/04/23 17:30:04
neutral,22/04/23 17:30:04
sad,22/04/23 17:30:05
neutral,22/04/23 17:30:05
neutral,22/04/23 17:30:05
neutral,22/04/23 17:30:05
neutral,22/04/23 17:30:05
neutral,22/04/23 17:30:05
neutral,22/04/23 17:30:05
neutral,22/04/23 17:30:05
neutral,22/04/23 17:30:05
neutral,22/04/23 17:30:05
neutral,22/04/23 17:30:06
neutral,22/04/23 17:30:06
neutral,22/04/23 17:30:06
neutral,22/04/23 17:30:06
neutral,22/04/23 17:30:06
neutral,22/04/23 17:30:06
neutral,22/04/23 17:30:06
neutral,22/04/23 17:30:06
neutral,22/04/23 17:30:06
neutral,22/04/23 17:30:06
neutral,22/04/23 17:30:06
neutral,22/04/23 17:30:07
neutral,22/04/23 17:30:07
neutral,22/04/23 17:30:07
neutral,22/04/23 17:30:07
neutral,22/04/23 17:30:07
neutral,22/04/23 17:30:07
,22/04/23 17:30:07
neutral,22/04/23 17:30:07
happy,22/04/23 17:30:07
neutral,22/04/23 17:30:07
,22/04/23 17:30:08
neutral,22/04/23 17:30:08
neutral,22/04/23 17:30:08
neutral,22/04/23 17:30:08
neutral,22/04/23 17:30:08
,22/04/23 17:30:08
,22/04/23 17:30:08
,22/04/23 17:30:08
,22/04/23 17:30:08
,22/04/23 17:30:08
,22/04/23 17:30:08
,22/04/23 17:30:08
,22/04/23 17:30:08
,22/04/23 17:30:08
,22/04/23 17:30:08
,22/04/23 17:30:08
,22/04/23 17:30:08
,22/04/23 17:30:09
,22/04/23 17:30:09
,22/04/23 17:30:09
,22/04/23 17:30:09
,22/04/23 17:30:09
,22/04/23 17:30:09
neutral,22/04/23 17:30:09
neutral,22/04/23 17:30:09
neutral,22/04/23 17:30:09
,22/04/23 17:30:09
neutral,22/04/23 17:30:09
,22/04/23 17:30:09
,22/04/23 17:30:09
,22/04/23 17:30:09
neutral,22/04/23 17:30:09
angry,22/04/23 17:30:09
angry,22/04/23 17:30:10
,22/04/23 17:30:10
,22/04/23 17:30:10
,22/04/23 17:30:10
,22/04/23 17:30:10
,22/04/23 17:30:10
,22/04/23 17:30:10
,22/04/23 17:30:10
,22/04/23 17:30:10
,22/04/23 17:30:10
,22/04/23 17:30:10
,22/04/23 17:30:10
,22/04/23 17:30:10
,22/04/23 17:30:10
,22/04/23 17:30:10
,22/04/23 17:30:10
,22/04/23 17:30:10
,22/04/23 17:30:10
,22/04/23 17:30:10
,22/04/23 17:30:11
,22/04/23 17:30:11
,22/04/23 17:30:11
,22/04/23 17:30:11
happy,22/04/23 17:30:11
happy,22/04/23 17:30:11
sad,22/04/23 17:30:11
happy,22/04/23 17:30:11
happy,22/04/23 17:30:11
happy,22/04/23 17:30:11
sad,22/04/23 17:30:11
sad,22/04/23 17:30:12
happy,22/04/23 17:30:12
sad,22/04/23 17:30:12
happy,22/04/23 17:30:12
neutral,22/04/23 17:30:12
,22/04/23 17:30:12
sad,22/04/23 17:30:12
happy,22/04/23 17:30:12
neutral,22/04/23 17:30:12
happy,22/04/23 17:30:12
happy,22/04/23 17:30:12
happy,22/04/23 17:30:13
neutral,22/04/23 17:30:13
happy,22/04/23 17:30:13
sad,22/04/23 17:30:13
happy,22/04/23 17:30:13
neutral,22/04/23 17:30:13
neutral,22/04/23 17:30:13
happy,22/04/23 17:30:13
happy,22/04/23 17:30:13
neutral,22/04/23 17:30:13
sad,22/04/23 17:30:14
sad,22/04/23 17:30:14
happy,22/04/23 17:30:14
neutral,22/04/23 17:30:14
neutral,22/04/23 17:30:14
sad,22/04/23 17:30:14
happy,22/04/23 17:30:14
happy,22/04/23 17:30:14
happy,22/04/23 17:30:14
sad,22/04/23 17:30:14
happy,22/04/23 17:30:14
sad,22/04/23 17:30:15
happy,22/04/23 17:30:15
happy,22/04/23 17:30:15
happy,22/04/23 17:30:15
neutral,22/04/23 17:30:15
happy,22/04/23 17:30:15
sad,22/04/23 17:30:15
happy,22/04/23 17:30:15
happy,22/04/23 17:30:15
neutral,22/04/23 17:30:15
happy,22/04/23 17:30:15
sad,22/04/23 17:30:16
happy,22/04/23 17:30:16
happy,22/04/23 17:30:16
sad,22/04/23 17:30:16
sad,22/04/23 17:30:16
happy,22/04/23 17:30:16
happy,22/04/23 17:30:16
happy,22/04/23 17:30:16
neutral,22/04/23 17:30:16
happy,22/04/23 17:30:16
happy,22/04/23 17:30:17
happy,22/04/23 17:30:17
happy,22/04/23 17:30:17
,22/04/23 17:30:17
happy,22/04/23 17:30:17
neutral,22/04/23 17:30:17
neutral,22/04/23 17:30:17
neutral,22/04/23 17:30:17
neutral,22/04/23 17:30:17
fear,22/04/23 17:30:17
sad,22/04/23 17:30:17
neutral,22/04/23 17:30:18
sad,22/04/23 17:30:18
happy,22/04/23 17:30:18
happy,22/04/23 17:30:18
sad,22/04/23 17:30:18
neutral,22/04/23 17:30:18
sad,22/04/23 17:30:18
neutral,22/04/23 17:30:18
neutral,22/04/23 17:30:18
neutral,22/04/23 17:30:18
neutral,22/04/23 17:30:18
happy,22/04/23 17:30:19
neutral,22/04/23 17:30:19
neutral,22/04/23 17:30:19
happy,22/04/23 17:30:19
happy,22/04/23 17:30:19
neutral,22/04/23 17:30:19
fear,22/04/23 17:30:19
fear,22/04/23 17:30:19
neutral,22/04/23 17:30:19
happy,22/04/23 17:30:19
sad,22/04/23 17:30:19
sad,22/04/23 17:30:20
fear,22/04/23 17:30:20
happy,22/04/23 17:30:20
happy,22/04/23 17:30:20
neutral,22/04/23 17:30:20
happy,22/04/23 17:30:20
happy,22/04/23 17:30:20
sad,22/04/23 17:30:20
happy,22/04/23 17:30:20
sad,22/04/23 17:30:20
sad,22/04/23 17:30:21
neutral,22/04/23 17:30:21
happy,22/04/23 17:30:21
sad,22/04/23 17:30:21
happy,22/04/23 17:30:21
sad,22/04/23 17:30:21
happy,22/04/23 17:30:21
sad,22/04/23 17:30:21
sad,22/04/23 17:30:21
happy,22/04/23 17:30:21
happy,22/04/23 17:30:21
sad,22/04/23 17:30:22
sad,22/04/23 17:30:22
fear,22/04/23 17:30:22
neutral,22/04/23 17:30:22
happy,22/04/23 17:30:22
sad,22/04/23 17:30:22
neutral,22/04/23 17:30:22
sad,22/04/23 17:30:22
sad,22/04/23 17:30:22
neutral,22/04/23 17:30:22
sad,22/04/23 17:30:23
happy,22/04/23 17:30:23
sad,22/04/23 17:30:23
sad,22/04/23 17:30:23
happy,22/04/23 17:30:23
neutral,22/04/23 17:30:23
sad,22/04/23 17:30:23
sad,22/04/23 17:30:23
happy,22/04/23 17:30:23
happy,22/04/23 17:30:23
happy,22/04/23 17:30:23
happy,22/04/23 17:30:24
sad,22/04/23 17:30:24
happy,22/04/23 17:30:24
happy,22/04/23 17:30:24
happy,22/04/23 17:30:24
neutral,22/04/23 17:30:24
happy,22/04/23 17:30:24
fear,22/04/23 17:30:24
happy,22/04/23 17:30:24
neutral,22/04/23 17:30:24
neutral,22/04/23 17:30:24
sad,22/04/23 17:30:25
fear,22/04/23 17:30:25
neutral,22/04/23 17:30:25
sad,22/04/23 17:30:25
neutral,22/04/23 17:30:25
neutral,22/04/23 17:30:25
fear,22/04/23 17:30:25
neutral,22/04/23 17:30:25
sad,22/04/23 17:30:25
sad,22/04/23 17:30:25
sad,22/04/23 17:30:26
sad,22/04/23 17:30:26
neutral,22/04/23 17:30:26
sad,22/04/23 17:30:26
sad,22/04/23 17:30:26
neutral,22/04/23 17:30:26
neutral,22/04/23 17:30:26
,22/04/23 17:30:26
,22/04/23 17:30:26
,22/04/23 17:30:26
fear,22/04/23 17:30:26
,22/04/23 17:30:26
,22/04/23 17:30:26
,22/04/23 17:30:27
,22/04/23 17:30:27
,22/04/23 17:30:27
,22/04/23 17:30:27
,22/04/23 17:30:27
,22/04/23 17:30:27
,22/04/23 17:30:27
,22/04/23 17:30:27
,22/04/23 17:30:27
,22/04/23 17:30:27
,22/04/23 17:30:27
happy,22/04/23 17:30:27
neutral,22/04/23 17:30:27
happy,22/04/23 17:30:27
happy,22/04/23 17:30:27
sad,22/04/23 17:30:27
happy,22/04/23 17:30:28
sad,22/04/23 17:30:28
happy,22/04/23 17:30:28
happy,22/04/23 17:30:28
sad,22/04/23 17:30:28
happy,22/04/23 17:30:28
neutral,22/04/23 17:30:28
,22/04/23 17:30:28
,22/04/23 17:30:28
,22/04/23 17:30:28
,22/04/23 17:30:28
,22/04/23 17:30:28
,22/04/23 17:30:28
,22/04/23 17:30:28
,22/04/23 17:30:28
,22/04/23 17:30:29
,22/04/23 17:30:29
,22/04/23 17:30:29
,22/04/23 17:30:29
,22/04/23 17:30:29
,22/04/23 17:30:29
neutral,22/04/23 17:30:29
neutral,22/04/23 17:30:29
neutral,22/04/23 17:30:29
neutral,22/04/23 17:30:29
sad,22/04/23 17:30:29
happy,22/04/23 17:30:29
neutral,22/04/23 17:30:29
sad,22/04/23 17:30:29
sad,22/04/23 17:30:30
neutral,22/04/23 17:30:30
sad,22/04/23 17:30:30
sad,22/04/23 17:30:30
neutral,22/04/23 17:30:30
neutral,22/04/23 17:30:30
fear,22/04/23 17:30:30
sad,22/04/23 17:30:30
happy,22/04/23 17:30:30
happy,22/04/23 17:30:30
happy,22/04/23 17:30:31
happy,22/04/23 17:30:31
happy,22/04/23 17:30:31
happy,22/04/23 17:30:31
neutral,22/04/23 17:30:31
happy,22/04/23 17:30:31
happy,22/04/23 17:30:31
happy,22/04/23 17:30:31
happy,22/04/23 17:30:31
happy,22/04/23 17:30:31
happy,22/04/23 17:30:31
happy,22/04/23 17:30:32
happy,22/04/23 17:30:32
happy,22/04/23 17:30:32
happy,22/04/23 17:30:32
fear,22/04/23 17:30:32
neutral,22/04/23 17:30:32
sad,22/04/23 17:30:32
sad,22/04/23 17:30:32
neutral,22/04/23 17:30:32
happy,22/04/23 17:30:32
neutral,22/04/23 17:30:32
sad,22/04/23 17:30:33
fear,22/04/23 17:30:33
fear,22/04/23 17:30:33
happy,22/04/23 17:30:33
sad,22/04/23 17:30:33
sad,22/04/23 17:30:33
sad,22/04/23 17:30:33
sad,22/04/23 17:30:33
,22/04/23 17:30:33
,22/04/23 17:30:33
happy,22/04/23 17:30:34
happy,22/04/23 17:30:34
sad,22/04/23 17:30:34
sad,22/04/23 17:30:34
sad,22/04/23 17:30:34
sad,22/04/23 17:30:34
neutral,22/04/23 17:30:34
neutral,22/04/23 17:30:34
happy,22/04/23 17:30:34
neutral,22/04/23 17:30:34
happy,22/04/23 17:30:34
happy,22/04/23 17:30:35
neutral,22/04/23 17:30:35
,22/04/23 17:30:35
,22/04/23 17:30:35
,22/04/23 17:30:35
,22/04/23 17:30:35
,22/04/23 17:30:35
,22/04/23 17:30:35
,22/04/23 17:30:35
,22/04/23 17:30:35
,22/04/23 17:30:35
,22/04/23 17:30:35
,22/04/23 17:30:35
,22/04/23 17:30:35
,22/04/23 17:30:35
,22/04/23 17:30:35
,22/04/23 17:30:35
sad,22/04/23 17:30:35
,22/04/23 17:30:36
,22/04/23 17:30:36
,22/04/23 17:30:36
,22/04/23 17:30:36
,22/04/23 17:30:36
,22/04/23 17:30:36
,22/04/23 17:30:36
,22/04/23 17:30:36
angry,22/04/23 17:30:36
neutral,22/04/23 17:30:36
,22/04/23 17:30:36
neutral,22/04/23 17:30:36
neutral,22/04/23 17:30:36
,22/04/23 17:30:36
,22/04/23 17:30:36
,22/04/23 17:30:36
,22/04/23 17:30:36
,22/04/23 17:30:36
,22/04/23 17:30:37
,22/04/23 17:30:37
neutral,22/04/23 17:30:37
neutral,22/04/23 17:30:37
happy,22/04/23 17:30:37
sad,22/04/23 17:30:37
happy,22/04/23 17:30:37
happy,22/04/23 17:30:37
neutral,22/04/23 17:30:37
happy,22/04/23 17:30:37
sad,22/04/23 17:30:37
sad,22/04/23 17:30:38
neutral,22/04/23 17:30:38
happy,22/04/23 17:30:38
happy,22/04/23 17:30:38
sad,22/04/23 17:30:38
happy,22/04/23 17:30:38
happy,22/04/23 17:30:38
happy,22/04/23 17:30:38
neutral,22/04/23 17:30:38
happy,22/04/23 17:30:38
happy,22/04/23 17:30:38
happy,22/04/23 17:30:39
happy,22/04/23 17:30:39
happy,22/04/23 17:30:39
sad,22/04/23 17:30:39
happy,22/04/23 17:30:39
sad,22/04/23 17:30:39
sad,22/04/23 17:30:39
happy,22/04/23 17:30:39
happy,22/04/23 17:30:39
happy,22/04/23 17:30:39
happy,22/04/23 17:30:40
sad,22/04/23 17:30:40
sad,22/04/23 17:30:40
sad,22/04/23 17:30:40
sad,22/04/23 17:30:40
happy,22/04/23 17:30:40
sad,22/04/23 17:30:40
sad,22/04/23 17:30:40
happy,22/04/23 17:30:40
sad,22/04/23 17:30:40
neutral,22/04/23 17:30:40
neutral,22/04/23 17:30:41
neutral,22/04/23 17:30:41
fear,22/04/23 17:30:41
fear,22/04/23 17:30:41
sad,22/04/23 17:30:41
sad,22/04/23 17:30:41
fear,22/04/23 17:30:41
sad,22/04/23 17:30:41
fear,22/04/23 17:30:41
happy,22/04/23 17:30:41
happy,22/04/23 17:30:41
sad,22/04/23 17:30:42
happy,22/04/23 17:30:42
happy,22/04/23 17:30:42
sad,22/04/23 17:30:42
sad,22/04/23 17:30:42
happy,22/04/23 17:30:42
happy,22/04/23 17:30:42
happy,22/04/23 17:30:42
sad,22/04/23 17:30:42
happy,22/04/23 17:30:42
happy,22/04/23 17:30:43
happy,22/04/23 17:30:43
happy,22/04/23 17:30:43
happy,22/04/23 17:30:43
happy,22/04/23 17:30:43
sad,22/04/23 17:30:43
neutral,22/04/23 17:30:43
neutral,22/04/23 17:30:43
neutral,22/04/23 17:30:43
sad,22/04/23 17:30:43
sad,22/04/23 17:30:43
happy,22/04/23 17:30:44
sad,22/04/23 17:30:44
sad,22/04/23 17:30:44
sad,22/04/23 17:30:44
sad,22/04/23 17:30:44
sad,22/04/23 17:30:44
fear,22/04/23 17:30:44
sad,22/04/23 17:30:44
happy,22/04/23 17:30:44
happy,22/04/23 17:30:44
sad,22/04/23 17:30:44
happy,22/04/23 17:30:45
happy,22/04/23 17:30:45
happy,22/04/23 17:30:45
neutral,22/04/23 17:30:45
neutral,22/04/23 17:30:45
neutral,22/04/23 17:30:45
sad,22/04/23 17:30:45
sad,22/04/23 17:30:45
sad,22/04/23 17:30:45
sad,22/04/23 17:30:45
happy,22/04/23 17:30:46
sad,22/04/23 17:30:46
happy,22/04/23 17:30:46
sad,22/04/23 17:30:46
happy,22/04/23 17:30:46
happy,22/04/23 17:30:46
sad,22/04/23 17:30:46
happy,22/04/23 17:30:46
sad,22/04/23 17:30:46
sad,22/04/23 17:30:46
sad,22/04/23 17:30:46
neutral,22/04/23 17:30:47
neutral,22/04/23 17:30:47
sad,22/04/23 17:30:47
neutral,22/04/23 17:30:47
sad,22/04/23 17:30:47
sad,22/04/23 17:30:47
sad,22/04/23 17:30:47
sad,22/04/23 17:30:47
neutral,22/04/23 17:30:47
sad,22/04/23 17:30:47
happy,22/04/23 17:30:47
sad,22/04/23 17:30:48
sad,22/04/23 17:30:48
happy,22/04/23 17:30:48
happy,22/04/23 17:30:48
happy,22/04/23 17:30:48
sad,22/04/23 17:30:48
sad,22/04/23 17:30:48
happy,22/04/23 17:30:48
happy,22/04/23 17:30:48
happy,22/04/23 17:30:48
happy,22/04/23 17:30:49
sad,22/04/23 17:30:49
happy,22/04/23 17:30:49
,22/04/23 17:30:49
happy,22/04/23 17:30:49
happy,22/04/23 17:30:49
happy,22/04/23 17:30:49
neutral,22/04/23 17:30:49
happy,22/04/23 17:30:49
happy,22/04/23 17:30:49
happy,22/04/23 17:30:49
happy,22/04/23 17:30:50
happy,22/04/23 17:30:50
happy,22/04/23 17:30:50
happy,22/04/23 17:30:50
happy,22/04/23 17:30:50
happy,22/04/23 17:30:50
sad,22/04/23 17:30:50
sad,22/04/23 17:30:50
neutral,22/04/23 17:30:50
neutral,22/04/23 17:30:50
,22/04/23 17:30:50
,22/04/23 17:30:50
neutral,22/04/23 17:30:51
neutral,22/04/23 17:30:51
,22/04/23 17:30:51
neutral,22/04/23 17:30:51
neutral,22/04/23 17:30:51
,22/04/23 17:30:51
,22/04/23 17:30:51
,22/04/23 17:30:51
,22/04/23 17:30:51
,22/04/23 17:30:51
,22/04/23 17:30:51
,22/04/23 17:30:51
,22/04/23 17:30:51
,22/04/23 17:30:51
,22/04/23 17:30:51
,22/04/23 17:30:51
,22/04/23 17:30:51
,22/04/23 17:30:51
,22/04/23 17:30:52
,22/04/23 17:30:52
,22/04/23 17:30:52
,22/04/23 17:30:52
,22/04/23 17:30:52
,22/04/23 17:30:52
,22/04/23 17:30:52
,22/04/23 17:30:52
,22/04/23 17:30:52
,22/04/23 17:30:52
,22/04/23 17:30:52
sad,22/04/23 17:30:52
,22/04/23 17:30:52
,22/04/23 17:30:52
,22/04/23 17:30:52
,22/04/23 17:30:52
,22/04/23 17:30:52
,22/04/23 17:30:52
,22/04/23 17:30:52
,22/04/23 17:30:52
,22/04/23 17:30:53
,22/04/23 17:30:53
,22/04/23 17:30:53
,22/04/23 17:30:53
,22/04/23 17:30:53
,22/04/23 17:30:53
